time,user_id,request,movie_id,rating
2024-02-27T23:31:36,239881,GET /rate/im+still+here+2010=3,im+still+here+2010,3
2024-02-27T23:31:36,316870,GET /rate/little+miss+sunshine+2006=4,little+miss+sunshine+2006,4
2024-02-27T23:31:37,397537,GET /rate/ben-hur+1959=5,ben-hur+1959,5
2024-02-27T23:31:37,80169,GET /rate/union+square+2011=3,union+square+2011,3
2024-02-28T08:28:28,268580,GET /rate/oceans+eleven+2001=4,oceans+eleven+2001,4
2024-02-28T08:28:29,200651,GET /rate/forrest+gump+1994=5,forrest+gump+1994,5
2024-02-28T08:28:30,474595,GET /rate/valerie+and+her+week+of+wonders+1970=4,valerie+and+her+week+of+wonders+1970,4
2024-02-28T08:28:31,117823,GET /rate/city+by+the+sea+2002=3,city+by+the+sea+2002,3
2024-02-28T08:28:32,248471,GET /rate/young++wild+2012=4,young++wild+2012,4
2024-02-28T08:28:35,505034,GET /rate/this+is+martin+bonner+2013=3,this+is+martin+bonner+2013,3
2024-02-28T08:28:36,25756,GET /rate/mr.+smith+goes+to+washington+1939=5,mr.+smith+goes+to+washington+1939,5
2024-02-28T08:28:36,308038,GET /rate/not+one+less+1999=4,not+one+less+1999,4
2024-02-28T08:28:36,314828,GET /rate/boyhood+2014=4,boyhood+2014,4
2024-02-28T08:28:38,488197,GET /rate/he+got+game+1998=4,he+got+game+1998,4
2024-02-28T08:28:39,218275,GET /rate/the+life+of+david+gale+2003=5,the+life+of+david+gale+2003,5
2024-02-28T08:28:40,141080,GET /rate/the+good_+the+bad+and+the+ugly+1966=5,the+good_+the+bad+and+the+ugly+1966,5
2024-02-28T08:28:40,17846,GET /rate/death+in+brunswick+1990=3,death+in+brunswick+1990,3
2024-02-28T08:28:41,384098,GET /rate/harry+potter+and+the+half-blood+prince+2009=3,harry+potter+and+the+half-blood+prince+2009,3
2024-02-28T08:28:41,478286,GET /rate/constantine+2005=3,constantine+2005,3
2024-02-28T08:28:42,112794,GET /rate/the+bells+1926=4,the+bells+1926,4
2024-02-28T08:28:43,79934,GET /rate/hearts+of+darkness+a+filmmakers+apocalypse+1991=4,hearts+of+darkness+a+filmmakers+apocalypse+1991,4
2024-02-28T08:28:45,284563,GET /rate/me+myself+i+2000=3,me+myself+i+2000,3
2024-02-28T08:28:46,305641,GET /rate/my+favorite+year+1982=3,my+favorite+year+1982,3
2024-02-28T08:28:46,311538,GET /rate/the+doll+1968=4,the+doll+1968,4
2024-02-28T08:28:48,400191,GET /rate/finding+nemo+2003=4,finding+nemo+2003,4
2024-02-28T08:28:48,509542,GET /rate/i+went+down+1997=4,i+went+down+1997,4
2024-02-28T08:28:49,31246,GET /rate/forklift+driver+klaus+the+first+day+on+the+job+2001=2,forklift+driver+klaus+the+first+day+on+the+job+2001,2
2024-02-28T08:28:53,137257,GET /rate/pulgasari+1985=4,pulgasari+1985,4
2024-02-28T08:28:54,111962,GET /rate/sweet+land+2005=5,sweet+land+2005,5
2024-02-28T08:28:54,306621,GET /rate/harry+potter+and+the+order+of+the+phoenix+2007=5,harry+potter+and+the+order+of+the+phoenix+2007,5
2024-02-28T08:28:54,174625,GET /rate/interstellar+2014=4,interstellar+2014,4
2024-02-28T08:28:54,364308,GET /rate/the+terminal+man+1974=3,the+terminal+man+1974,3
2024-02-28T08:28:56,406183,GET /rate/2001+a+space+odyssey+1968=4,2001+a+space+odyssey+1968,4
2024-02-28T08:28:57,92012,GET /rate/x-men+2000=4,x-men+2000,4
2024-02-28T08:28:58,295006,GET /rate/bring+it+on+fight+to+the+finish+2009=4,bring+it+on+fight+to+the+finish+2009,4
2024-02-28T08:28:59,164165,GET /rate/downfall+2004=4,downfall+2004,4
2024-02-28T08:28:59,269698,GET /rate/the+lord+of+the+rings+the+fellowship+of+the+ring+2001=4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
2024-02-28T08:29:02,117410,GET /rate/separate+tables+1958=5,separate+tables+1958,5
2024-02-28T08:29:03,404458,GET /rate/fanboys+2009=4,fanboys+2009,4
2024-02-28T08:29:06,16441,GET /rate/hoodwinked+2005=4,hoodwinked+2005,4
2024-02-28T08:29:07,37410,GET /rate/captain+abu+raed+2007=4,captain+abu+raed+2007,4
2024-02-28T08:29:07,267669,GET /rate/the+legend+i+1993=3,the+legend+i+1993,3
2024-02-28T08:29:08,508328,GET /rate/almost+you+1985=3,almost+you+1985,3
2024-02-28T08:29:08,327499,GET /rate/carlos+2010=4,carlos+2010,4
2024-02-28T08:29:09,268280,GET /rate/inception+2010=4,inception+2010,4
2024-02-28T08:29:10,311929,GET /rate/to+end+all+wars+2001=4,to+end+all+wars+2001,4
2024-02-28T08:29:10,199684,GET /rate/american+hardcore+2006=2,american+hardcore+2006,2
2024-02-28T08:29:10,358499,GET /rate/art+school+confidential+2006=3,art+school+confidential+2006,3
2024-02-28T08:29:11,116318,GET /rate/terminator+salvation+2009=4,terminator+salvation+2009,4
2024-02-28T08:29:11,268146,GET /rate/the+glass+slipper+1955=4,the+glass+slipper+1955,4
2024-02-28T08:29:12,48589,GET /rate/citizen+ruth+1996=5,citizen+ruth+1996,5
2024-02-28T08:29:14,186258,GET /rate/the+mechanic+2011=4,the+mechanic+2011,4
2024-02-28T08:29:15,103113,GET /rate/the+man+without+a+face+1993=4,the+man+without+a+face+1993,4
2024-02-28T08:29:16,371990,GET /rate/the+grapes+of+wrath+1940=5,the+grapes+of+wrath+1940,5
2024-02-28T08:29:16,361130,GET /rate/the+lord+of+the+rings+the+return+of+the+king+2003=5,the+lord+of+the+rings+the+return+of+the+king+2003,5
2024-02-28T08:29:17,306195,GET /rate/smoke+1995=4,smoke+1995,4
2024-02-28T08:29:18,252786,GET /rate/evil+bong+2006=3,evil+bong+2006,3
2024-02-28T08:29:18,26349,GET /rate/to+have+and+have+not+1944=4,to+have+and+have+not+1944,4
2024-02-28T08:29:20,79123,GET /rate/tin+cup+1996=4,tin+cup+1996,4
2024-02-27T23:31:37,441714,GET /rate/twelve+and+holding+2005=5,twelve+and+holding+2005,5
2024-02-27T23:31:38,302670,GET /rate/the+dark+knight+rises+2012=3,the+dark+knight+rises+2012,3
2024-02-27T23:31:38,489485,GET /rate/apollo+13+1995=3,apollo+13+1995,3
2024-02-27T23:31:40,404444,GET /rate/9+2005=4,9+2005,4
2024-02-27T23:31:40,222942,GET /rate/and+now+for+something+completely+different+1971=5,and+now+for+something+completely+different+1971,5
2024-02-27T23:31:41,228367,GET /rate/double+jeopardy+1999=3,double+jeopardy+1999,3
2024-02-27T23:31:41,474751,GET /rate/the+lion+king+1994=3,the+lion+king+1994,3
2024-02-27T23:31:42,492819,GET /rate/it+follows+2015=3,it+follows+2015,3
2024-02-27T23:31:42,34918,GET /rate/star+wars+1977=4,star+wars+1977,4
2024-02-27T23:31:42,54867,GET /rate/a+double+life+1947=4,a+double+life+1947,4
2024-02-27T23:31:42,243229,GET /rate/letters+to+juliet+2010=3,letters+to+juliet+2010,3
2024-02-27T23:31:43,78710,GET /rate/the+shamrock+handicap+1926=3,the+shamrock+handicap+1926,3
2024-02-27T23:31:43,213698,GET /rate/aliens+1986=5,aliens+1986,5
2024-02-27T23:31:43,316745,GET /rate/bending+the+rules+2012=4,bending+the+rules+2012,4
2024-02-27T23:31:43,491862,GET /rate/high+heels+1991=4,high+heels+1991,4
2024-02-27T23:31:44,338640,GET /rate/leon+the+professional+1994=4,leon+the+professional+1994,4
2024-02-27T23:31:44,342484,GET /rate/the+best+years+of+our+lives+1946=4,the+best+years+of+our+lives+1946,4
2024-02-27T23:31:45,269607,GET /rate/james+dean+2001=3,james+dean+2001,3
2024-02-27T23:31:45,168242,GET /rate/punks+not+dead+2007=4,punks+not+dead+2007,4
2024-02-27T23:31:45,38652,GET /rate/raiders+of+the+lost+ark+1981=5,raiders+of+the+lost+ark+1981,5
2024-02-27T23:31:45,140316,GET /rate/brother+bear+2003=2,brother+bear+2003,2
2024-02-27T23:31:45,178280,GET /rate/fantasia+1940=4,fantasia+1940,4
2024-02-27T23:31:45,173004,GET /rate/hang+em+high+1968=3,hang+em+high+1968,3
2024-02-27T23:31:46,196,GET /rate/mystery+train+1989=4,mystery+train+1989,4
2024-02-27T23:31:46,409665,GET /rate/vivre+sa+vie+1962=4,vivre+sa+vie+1962,4
2024-02-27T23:31:46,353551,GET /rate/my+brilliant+career+1979=4,my+brilliant+career+1979,4
2024-02-27T23:31:46,386940,GET /rate/the+confession+1970=3,the+confession+1970,3
2024-02-27T23:31:47,376804,GET /rate/in+the+mood+for+love+2000=4,in+the+mood+for+love+2000,4
2024-02-27T23:31:47,450898,GET /rate/fury+2014=3,fury+2014,3
2024-02-27T23:31:48,389316,GET /rate/mouchette+1967=3,mouchette+1967,3
2024-02-27T23:31:48,256837,GET /rate/the+empire+strikes+back+1980=5,the+empire+strikes+back+1980,5
2024-02-27T23:31:48,484564,GET /rate/the+art+of+the+steal+2009=4,the+art+of+the+steal+2009,4
2024-02-27T23:31:49,326853,GET /rate/e.t.+the+extra-terrestrial+1982=4,e.t.+the+extra-terrestrial+1982,4
2024-02-27T23:31:49,324414,GET /rate/superbad+2007=4,superbad+2007,4
2024-02-27T23:31:49,310639,GET /rate/the+big+sleep+1946=3,the+big+sleep+1946,3
2024-02-27T23:31:49,400756,GET /rate/enron+the+smartest+guys+in+the+room+2005=4,enron+the+smartest+guys+in+the+room+2005,4
2024-02-27T23:31:49,314345,GET /rate/geris+game+1997=4,geris+game+1997,4
2024-02-27T23:31:50,51123,GET /rate/taxi+2+2000=3,taxi+2+2000,3
2024-02-27T23:31:51,377111,GET /rate/bad+boy+bubby+1993=4,bad+boy+bubby+1993,4
2024-02-27T23:31:52,456736,GET /rate/carmina+or+blow+up+2012=3,carmina+or+blow+up+2012,3
2024-02-27T23:31:52,484361,GET /rate/the+incredibles+2004=4,the+incredibles+2004,4
2024-02-27T23:31:52,33701,GET /rate/the+gentleman+from+epsom+1962=4,the+gentleman+from+epsom+1962,4
2024-02-27T23:31:52,113918,GET /rate/sunshine+2007=2,sunshine+2007,2
2024-02-27T23:31:53,453682,GET /rate/not+quite+hollywood+2008=4,not+quite+hollywood+2008,4
2024-02-27T23:31:53,158513,GET /rate/ernest++celestine+2012=5,ernest++celestine+2012,5
2024-02-27T23:31:53,88962,GET /rate/copycat+1995=3,copycat+1995,3
2024-02-27T23:31:54,437909,GET /rate/big+hero+6+2014=4,big+hero+6+2014,4
2024-02-27T23:31:54,236647,GET /rate/how+to+train+your+dragon+2010=4,how+to+train+your+dragon+2010,4
2024-02-27T23:31:54,149538,GET /rate/two+for+the+road+1967=4,two+for+the+road+1967,4
2024-02-27T23:31:54,189928,GET /rate/howls+moving+castle+2004=4,howls+moving+castle+2004,4
2024-02-27T23:31:54,392336,GET /rate/diva+1981=4,diva+1981,4
2024-02-27T23:31:56,111300,GET /rate/tae+guk+gi+the+brotherhood+of+war+2004=4,tae+guk+gi+the+brotherhood+of+war+2004,4
2024-02-27T23:31:56,382836,GET /rate/iron+man+2008=5,iron+man+2008,5
2024-02-27T23:31:57,185497,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=5,harry+potter+and+the+deathly+hallows+part+1+2010,5
2024-02-27T23:31:57,208412,GET /rate/dont+look+now+1973=3,dont+look+now+1973,3
2024-02-27T23:31:57,447227,GET /rate/heaven+and+earth+1990=3,heaven+and+earth+1990,3
2024-02-27T23:31:57,444996,GET /rate/interstellar+2014=5,interstellar+2014,5
2024-02-27T23:31:57,76562,GET /rate/the+road+2009=5,the+road+2009,5
2024-02-27T23:31:58,57990,GET /rate/the+nuns+story+1959=2,the+nuns+story+1959,2
2024-02-27T23:31:58,183238,GET /rate/radioland+murders+1994=3,radioland+murders+1994,3
2024-02-27T23:31:58,248233,GET /rate/gorky+park+1983=3,gorky+park+1983,3
2024-02-27T23:31:59,299568,GET /rate/the+wings+of+the+dove+1997=3,the+wings+of+the+dove+1997,3
2024-02-27T23:31:59,141350,GET /rate/die+hard+1988=3,die+hard+1988,3
2024-02-27T23:32:01,406596,GET /rate/gone+girl+2014=3,gone+girl+2014,3
2024-02-28T08:29:20,105137,GET /rate/oceans+eleven+2001=5,oceans+eleven+2001,5
2024-02-28T08:29:21,30395,GET /rate/passion+fish+1992=4,passion+fish+1992,4
2024-02-28T08:29:25,437384,GET /rate/battle+of+the+bulge+1965=4,battle+of+the+bulge+1965,4
2024-02-28T08:29:27,435653,GET /rate/the+avengers+2012=4,the+avengers+2012,4
2024-02-28T08:29:28,504228,GET /rate/stagecoach+1939=4,stagecoach+1939,4
2024-02-28T08:29:28,1258,GET /rate/whip+it+2009=4,whip+it+2009,4
2024-02-28T08:29:29,270910,GET /rate/back+to+the+future+1985=3,back+to+the+future+1985,3
2024-02-28T08:29:29,95123,GET /rate/bruce+almighty+2003=4,bruce+almighty+2003,4
2024-02-28T08:29:31,435016,GET /rate/sarahs+key+2010=4,sarahs+key+2010,4
2024-02-28T08:29:32,221634,GET /rate/the+best+of+youth+2003=4,the+best+of+youth+2003,4
2024-02-28T08:29:33,317015,GET /rate/enemies+a+love+story+1989=3,enemies+a+love+story+1989,3
2024-02-28T08:29:34,391150,GET /rate/tank+girl+1995=3,tank+girl+1995,3
2024-02-28T08:29:35,35337,GET /rate/the+loft+2014=4,the+loft+2014,4
2024-02-28T08:29:36,403764,GET /rate/dead+end+2003=4,dead+end+2003,4
2024-02-28T08:29:37,178200,GET /rate/armour+of+god+1986=4,armour+of+god+1986,4
2024-02-28T08:29:37,320106,GET /rate/silk+2007=4,silk+2007,4
2024-02-28T08:29:40,61808,GET /rate/here+on+earth+2000=3,here+on+earth+2000,3
2024-02-28T08:29:41,495530,GET /rate/hellraiser+bloodline+1996=3,hellraiser+bloodline+1996,3
2024-02-28T08:29:41,323973,GET /rate/the+devils+1971=4,the+devils+1971,4
2024-02-28T08:29:45,267662,GET /rate/cherish+2002=4,cherish+2002,4
2024-02-28T08:29:45,339013,GET /rate/rubber+johnny+2005=4,rubber+johnny+2005,4
2024-02-28T08:29:45,489924,GET /rate/thor+2011=3,thor+2011,3
2024-02-28T08:29:49,75350,GET /rate/dumb+and+dumber+1994=3,dumb+and+dumber+1994,3
2024-02-28T08:29:50,157167,GET /rate/the+incredibles+2004=4,the+incredibles+2004,4
2024-02-28T08:29:50,62457,GET /rate/traitor+2008=4,traitor+2008,4
2024-02-28T08:29:51,471900,GET /rate/the+adventures+of+buckaroo+banzai+across+the+8th+dimension+1984=3,the+adventures+of+buckaroo+banzai+across+the+8th+dimension+1984,3
2024-02-28T08:29:52,218630,GET /rate/an+education+2009=4,an+education+2009,4
2024-02-28T08:29:53,146260,GET /rate/maidentrip+2014=3,maidentrip+2014,3
2024-02-28T08:29:54,216070,GET /rate/quo+vadis+1951=4,quo+vadis+1951,4
2024-02-28T08:29:55,79624,GET /rate/the+godfather+part+ii+1974=4,the+godfather+part+ii+1974,4
2024-02-28T08:29:56,285417,GET /rate/street+smart+1987=3,street+smart+1987,3
2024-02-28T08:29:58,108508,GET /rate/oldboy+2003=4,oldboy+2003,4
2024-02-28T08:29:58,408193,GET /rate/talent+for+the+game+1991=3,talent+for+the+game+1991,3
2024-02-28T08:29:59,382202,GET /rate/nymph+2014=3,nymph+2014,3
2024-02-28T08:30:01,37161,GET /rate/bob+roberts+1992=3,bob+roberts+1992,3
2024-02-28T08:30:01,323998,GET /rate/predator+1987=3,predator+1987,3
2024-02-28T08:30:03,515358,GET /rate/spirited+away+2001=5,spirited+away+2001,5
2024-02-28T08:30:04,156422,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5
2024-02-28T08:30:04,332665,GET /rate/narc+2002=3,narc+2002,3
2024-02-28T08:30:06,6269,GET /rate/fantomas+unleashed+1965=3,fantomas+unleashed+1965,3
2024-02-28T08:30:06,241409,GET /rate/miss+representation+2011=4,miss+representation+2011,4
2024-02-28T08:30:07,208476,GET /rate/interview+with+the+vampire+1994=3,interview+with+the+vampire+1994,3
2024-02-28T08:30:07,100992,GET /rate/terminator+2+judgment+day+1991=5,terminator+2+judgment+day+1991,5
2024-02-28T08:30:07,117334,GET /rate/north+country+2005=4,north+country+2005,4
2024-02-28T08:30:08,57058,GET /rate/fresh+1994=3,fresh+1994,3
2024-02-28T08:30:08,448899,GET /rate/seven+up+1964=4,seven+up+1964,4
2024-02-28T08:30:09,276144,GET /rate/penelope+2006=5,penelope+2006,5
2024-02-28T08:30:10,384093,GET /rate/a+woman+of+paris+1923=4,a+woman+of+paris+1923,4
2024-02-27T23:32:01,520094,GET /rate/the+body+2012=3,the+body+2012,3
2024-02-27T23:32:01,493486,GET /rate/spirited+away+2001=4,spirited+away+2001,4
2024-02-27T23:32:01,63666,GET /rate/the+night+porter+1974=5,the+night+porter+1974,5
2024-02-27T23:32:02,152295,GET /rate/the+promised+land+1975=4,the+promised+land+1975,4
2024-02-27T23:32:02,98463,GET /rate/toy+story+1995=3,toy+story+1995,3
2024-02-27T23:32:02,31044,GET /rate/atonement+2007=3,atonement+2007,3
2024-02-27T23:32:03,293072,GET /rate/flesh+1968=4,flesh+1968,4
2024-02-27T23:32:03,289165,GET /rate/best+in+show+2000=4,best+in+show+2000,4
2024-02-27T23:32:03,406370,GET /rate/the+lord+of+the+rings+the+fellowship+of+the+ring+2001=4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
2024-02-27T23:32:03,392826,GET /rate/urgh+a+music+war+1981=5,urgh+a+music+war+1981,5
2024-02-27T23:32:04,390326,GET /rate/one+hundred+and+one+dalmatians+1961=3,one+hundred+and+one+dalmatians+1961,3
2024-02-27T23:32:04,513669,GET /rate/all+quiet+on+the+western+front+1930=3,all+quiet+on+the+western+front+1930,3
2024-02-27T23:32:05,230711,GET /rate/voodoo+tiger+1952=4,voodoo+tiger+1952,4
2024-02-27T23:32:06,457224,GET /rate/how+to+train+your+dragon+2010=4,how+to+train+your+dragon+2010,4
2024-02-27T23:32:06,418075,GET /rate/all+quiet+on+the+western+front+1930=3,all+quiet+on+the+western+front+1930,3
2024-02-27T23:32:06,135150,GET /rate/total+recall+1990=3,total+recall+1990,3
2024-02-27T23:32:06,137224,GET /rate/labyrinth+1986=3,labyrinth+1986,3
2024-02-27T23:32:07,281534,GET /rate/wit+2001=4,wit+2001,4
2024-02-27T23:32:07,288887,GET /rate/seven+chances+1925=4,seven+chances+1925,4
2024-02-27T23:32:07,337535,GET /rate/the+year+my+voice+broke+1987=4,the+year+my+voice+broke+1987,4
2024-02-27T23:32:07,470905,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=4,harry+potter+and+the+deathly+hallows+part+1+2010,4
2024-02-27T23:32:07,387199,GET /rate/the+score+2001=4,the+score+2001,4
2024-02-27T23:32:07,309380,GET /rate/harry+potter+and+the+goblet+of+fire+2005=5,harry+potter+and+the+goblet+of+fire+2005,5
2024-02-27T23:32:08,91260,GET /rate/pontypool+2009=4,pontypool+2009,4
2024-02-27T23:32:08,256478,GET /rate/bad+grandpa+.5+2014=4,bad+grandpa+.5+2014,4
2024-02-27T23:32:08,464207,GET /rate/whats+love+got+to+do+with+it+1993=5,whats+love+got+to+do+with+it+1993,5
2024-02-27T23:32:09,320423,GET /rate/demolition+man+1993=4,demolition+man+1993,4
2024-02-27T23:32:09,147275,GET /rate/harts+war+2002=3,harts+war+2002,3
2024-02-27T23:32:11,276786,GET /rate/the+homecoming+1973=3,the+homecoming+1973,3
2024-02-27T23:32:12,350400,GET /rate/iron+man+2008=4,iron+man+2008,4
2024-02-27T23:32:12,202615,GET /rate/the+lord+of+the+rings+the+fellowship+of+the+ring+2001=5,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
2024-02-27T23:32:13,337704,GET /rate/scooby-doo+wrestlemania+mystery+2014=2,scooby-doo+wrestlemania+mystery+2014,2
2024-02-27T23:32:13,132595,GET /rate/harry+potter+and+the+goblet+of+fire+2005=5,harry+potter+and+the+goblet+of+fire+2005,5
2024-02-27T23:32:13,90627,GET /rate/city+of+god+2002=4,city+of+god+2002,4
2024-02-27T23:32:14,96208,GET /rate/no+mercy+2010=4,no+mercy+2010,4
2024-02-27T23:32:14,87788,GET /rate/poltergeist+1982=3,poltergeist+1982,3
2024-02-27T23:32:14,492686,GET /rate/hider+in+the+house+1989=3,hider+in+the+house+1989,3
2024-02-27T23:32:14,150506,GET /rate/diner+1982=4,diner+1982,4
2024-02-27T23:32:14,152057,GET /rate/the+right+stuff+1983=4,the+right+stuff+1983,4
2024-02-27T23:32:14,501982,GET /rate/eight+men+out+1988=3,eight+men+out+1988,3
2024-02-27T23:32:15,244360,GET /rate/looking+for+maria+sanchez+2013=3,looking+for+maria+sanchez+2013,3
2024-02-27T23:32:16,204734,GET /rate/tokyo+decadence+1992=4,tokyo+decadence+1992,4
2024-02-27T23:32:16,343336,GET /rate/cul-de-sac+1966=4,cul-de-sac+1966,4
2024-02-27T23:32:16,456479,GET /rate/lifes+a+breeze+2013=4,lifes+a+breeze+2013,4
2024-02-27T23:32:17,520491,GET /rate/beetlejuice+1988=4,beetlejuice+1988,4
2024-02-27T23:32:17,313812,GET /rate/interstellar+2014=5,interstellar+2014,5
2024-02-27T23:32:19,155722,GET /rate/the+road+to+guantanamo+2006=4,the+road+to+guantanamo+2006,4
2024-02-27T23:32:19,419669,GET /rate/the+lord+of+the+rings+the+two+towers+2002=4,the+lord+of+the+rings+the+two+towers+2002,4
2024-02-27T23:32:19,377687,GET /rate/the+french+connection+1971=4,the+french+connection+1971,4
2024-02-27T23:32:20,194447,GET /rate/the+godfather+part+ii+1974=4,the+godfather+part+ii+1974,4
2024-02-27T23:32:20,351449,GET /rate/chaplin+1992=4,chaplin+1992,4
2024-02-27T23:32:20,229439,GET /rate/camelot+1967=3,camelot+1967,3
2024-02-27T23:32:21,471789,GET /rate/source+code+2011=4,source+code+2011,4
2024-02-27T23:32:22,433150,GET /rate/who+am+i+2014=4,who+am+i+2014,4
2024-02-27T23:32:22,366434,GET /rate/the+draughtsmans+contract+1982=4,the+draughtsmans+contract+1982,4
2024-02-27T23:32:22,168890,GET /rate/walk+the+line+2005=4,walk+the+line+2005,4
2024-02-27T23:32:22,324554,GET /rate/the+jerk+1979=4,the+jerk+1979,4
2024-02-27T23:32:22,377506,GET /rate/the+music+man+1962=3,the+music+man+1962,3
2024-02-27T23:32:22,182474,GET /rate/close+encounters+of+the+third+kind+1977=4,close+encounters+of+the+third+kind+1977,4
2024-02-27T23:32:22,513602,GET /rate/the+glass+menagerie+1950=4,the+glass+menagerie+1950,4
2024-02-27T23:32:22,213853,GET /rate/toy+story+2+1999=4,toy+story+2+1999,4
2024-02-27T23:32:23,96780,GET /rate/breaker+morant+1980=5,breaker+morant+1980,5
2024-02-27T23:32:23,276609,GET /rate/immortal+beloved+1994=4,immortal+beloved+1994,4
2024-02-27T23:32:24,303740,GET /rate/the+bodyguard+1992=4,the+bodyguard+1992,4
2024-02-27T23:32:24,57244,GET /rate/mr.+deeds+2002=3,mr.+deeds+2002,3
2024-02-27T23:32:24,306592,GET /rate/spider-man+3+2007=3,spider-man+3+2007,3
2024-02-27T23:32:24,404670,GET /rate/family+guy+presents+blue+harvest+2007=4,family+guy+presents+blue+harvest+2007,4
2024-02-27T23:32:24,226072,GET /rate/lost+in+la+mancha+2002=3,lost+in+la+mancha+2002,3
2024-02-27T23:32:24,480614,GET /rate/control+2003=4,control+2003,4
2024-02-27T23:32:24,500903,GET /rate/hercules+1997=3,hercules+1997,3
2024-02-27T23:32:25,370155,GET /rate/disclosure+1994=1,disclosure+1994,1
2024-02-27T23:32:25,162025,GET /rate/high+school+1968=4,high+school+1968,4
2024-02-28T08:30:11,432521,GET /rate/titus+1999=2,titus+1999,2
2024-02-28T08:30:12,330462,GET /rate/the+presidio+1988=4,the+presidio+1988,4
2024-02-28T08:30:13,423833,GET /rate/the+goonies+1985=4,the+goonies+1985,4
2024-02-28T08:30:13,20617,GET /rate/monsters_+inc.+2001=4,monsters_+inc.+2001,4
2024-02-28T08:30:13,246851,GET /rate/talk+to+her+2002=4,talk+to+her+2002,4
2024-02-28T08:30:14,382203,GET /rate/howls+moving+castle+2004=5,howls+moving+castle+2004,5
2024-02-28T08:30:15,136302,GET /rate/naked+souls+1996=3,naked+souls+1996,3
2024-02-28T08:30:15,392434,GET /rate/primer+2004=3,primer+2004,3
2024-02-28T08:30:15,420836,GET /rate/a+woman+under+the+influence+1974=3,a+woman+under+the+influence+1974,3
2024-02-28T08:30:15,406912,GET /rate/tangled+2010=5,tangled+2010,5
2024-02-28T08:30:16,174305,GET /rate/the+godfather+part+ii+1974=4,the+godfather+part+ii+1974,4
2024-02-28T08:30:16,332993,GET /rate/neverwhere+1996=4,neverwhere+1996,4
2024-02-28T08:30:16,519908,GET /rate/the+pink+panther+1963=4,the+pink+panther+1963,4
2024-02-28T08:30:18,516335,GET /rate/the+affair+of+the+necklace+2001=4,the+affair+of+the+necklace+2001,4
2024-02-28T08:30:20,364369,GET /rate/the+man+who+knew+too+much+1956=4,the+man+who+knew+too+much+1956,4
2024-02-28T08:30:21,118847,GET /rate/jeanne+dielman_+23_+quai+du+commerce+1080+bruxelles+1975=4,jeanne+dielman_+23_+quai+du+commerce+1080+bruxelles+1975,4
2024-02-28T08:30:22,285668,GET /rate/harry+potter+and+the+philosophers+stone+2001=3,harry+potter+and+the+philosophers+stone+2001,3
2024-02-28T08:30:24,406354,GET /rate/finding+nemo+2003=5,finding+nemo+2003,5
2024-02-28T08:30:25,431012,GET /rate/behind+enemy+lines+1997=3,behind+enemy+lines+1997,3
2024-02-28T08:30:26,81069,GET /rate/totally+fucked+up+1993=3,totally+fucked+up+1993,3
2024-02-28T08:30:26,8748,GET /rate/margaret+cho+notorious+c.h.o.+2002=3,margaret+cho+notorious+c.h.o.+2002,3
2024-02-28T08:30:30,422479,GET /rate/scarface+1983=4,scarface+1983,4
2024-02-28T08:30:30,360899,GET /rate/purely+belter+2000=4,purely+belter+2000,4
2024-02-28T08:30:31,143940,GET /rate/on+her+majestys+secret+service+1969=3,on+her+majestys+secret+service+1969,3
2024-02-28T08:30:32,313430,GET /rate/spellbound+2002=4,spellbound+2002,4
2024-02-28T08:30:33,273571,GET /rate/mutiny+on+the+bounty+1935=4,mutiny+on+the+bounty+1935,4
2024-02-28T08:30:34,395200,GET /rate/paradise+faith+2012=2,paradise+faith+2012,2
2024-02-28T08:30:34,331364,GET /rate/play+misty+for+me+1971=2,play+misty+for+me+1971,2
2024-02-28T08:30:37,226599,GET /rate/cell+211+2009=4,cell+211+2009,4
2024-02-28T08:30:38,175125,GET /rate/enemy+mine+1985=5,enemy+mine+1985,5
2024-02-28T08:30:40,216661,GET /rate/kiss+kiss+bang+bang+2005=3,kiss+kiss+bang+bang+2005,3
2024-02-28T08:30:40,57989,GET /rate/execution+squad+1972=4,execution+squad+1972,4
2024-02-28T08:30:41,368799,GET /rate/housewarming+2005=2,housewarming+2005,2
2024-02-28T08:30:41,406918,GET /rate/wanted+2008=3,wanted+2008,3
2024-02-28T08:30:41,77998,GET /rate/lovers+of+the+arctic+circle+1998=3,lovers+of+the+arctic+circle+1998,3
2024-02-28T08:30:44,342236,GET /rate/hachi+a+dogs+tale+2009=4,hachi+a+dogs+tale+2009,4
2024-02-28T08:30:44,363340,GET /rate/the+cabin+in+the+woods+2012=3,the+cabin+in+the+woods+2012,3
2024-02-28T08:30:44,169380,GET /rate/children+of+men+2006=4,children+of+men+2006,4
2024-02-28T08:30:45,402946,GET /rate/alice+in+wonderland+1951=5,alice+in+wonderland+1951,5
2024-02-28T08:30:46,271216,GET /rate/eye+of+the+needle+1981=4,eye+of+the+needle+1981,4
2024-02-28T08:30:47,273758,GET /rate/grumpy+old+men+1993=2,grumpy+old+men+1993,2
